classe,arquivo,PC1,PC2,PC3,PC4,PC5,PC6
LOV,preprocess_Reading49.dat,-1.2841512262190677,-1.1362182003468873,-0.4344505617634491,1.2958857836494413,-1.3345109422151917,3.2968421200569577e-07
LOV,preprocess_Reading50.dat,-1.1853212447961523,-0.4787292441886879,-0.20418201303042816,0.9597604150529084,-1.1411013228377718,1.6529788669792352e-06
LOV,preprocess_Reading51.dat,-0.6636423488638655,-0.302368952712014,-0.07588649143463452,1.4510360121599502,-0.6704618137940916,1.6196612835687902e-06
LOV,preprocess_Reading52.dat,-2.004310567149075,-0.5246217805972753,-0.6867930445765463,0.7056977115722199,-1.3611794618918978,1.1747207948295171e-06
LOV,preprocess_Reading53.dat,-1.6852721985848542,-0.21418699530077598,-0.6139896821769437,1.0908816956432246,-1.095145462761803,3.008797700915379e-06
LOV,preprocess_Reading54.dat,-1.9212073869815156,-0.44522693290238613,0.6980668607205835,1.21046843446142,-1.1587446971650488,2.4934047135609965e-06
LOV,preprocess_Reading55.dat,-1.7316368909650013,-0.8994864458729623,0.0467665173333348,1.0740026873917459,-1.2954873094113248,2.0445929829697706e-06
LOV,preprocess_Reading56.dat,-1.9131168661340796,-0.5063146842605886,-0.7704229120169985,0.6754844770011098,-1.2305241360678576,4.10519253695475e-06
LOV,preprocess_Reading57.dat,-2.52495270063301,-0.28107481699582915,-1.1051897953974785,0.5385941444279706,-1.1330509294385285,9.8466850081701e-07
LOV,preprocess_Reading58.dat,-1.365638977100538,-0.9090141642048072,0.0974395298238387,0.5026858815408355,-0.8512571843039599,2.332912992596108e-06
LOV,preprocess_Reading59.dat,-1.5449190690521262,1.0511380492028928,-2.1442994549655996,0.04609991450913546,-0.238874808684391,1.7440168255257092e-06
LOV,preprocess_Reading60.dat,-2.091156144321981,-0.2691407830877741,-1.0087433455806138,0.6322476638969424,-0.878726050115716,1.7325070159650304e-06
LOV,preprocess_Reading61.dat,-1.8926781516383486,0.14806906254618687,-0.2858802792788282,0.1938432083206168,-0.8330950446655311,5.571390574696473e-07
LOV,preprocess_Reading62.dat,-1.605858924055447,-0.4695171511199846,-0.9432596325701438,-0.02854562396809555,-1.2904432381211965,1.8799982881316204e-06
LOV,preprocess_Reading63.dat,-2.093484878712914,0.25770810637808794,-0.34831356858620066,0.06612852299838645,-0.6721061202353312,9.882986272042857e-08
LOV,preprocess_Reading64.dat,-1.5322522508335827,-0.8526758982243532,-0.4824217925106609,-0.09133414260024567,-1.2461669117576069,9.871063464428438e-07
LOV,preprocess_Reading65.dat,-2.3310409690982037,-0.2046353853905289,-0.7021217746562145,0.46579582617599014,-1.200450917051919,2.301544729727284e-06
LOV,preprocess_Reading66.dat,-0.9713335765092569,-0.5656575004069153,1.7072829678521326,0.4087745978776274,-0.7952073463045329,2.0939359370715482e-06
LOV,preprocess_Reading67.dat,-1.5489850239427163,-0.6437476937251867,-0.19984329935515507,-0.505337115487586,-1.3861465239045612,1.1829301910019216e-06
LOV,preprocess_Reading68.dat,-0.9233721310682018,-0.33693618507576734,-0.844762420784671,0.25484699305127667,-0.8342753425709789,1.394945830318659e-06
LOV,preprocess_Reading69.dat,-1.9205445548739275,-0.3911614941227769,0.7118083739654636,0.49246144917242074,-0.7696418650179341,4.271872409591317e-06
LOV,preprocess_Reading70.dat,-1.5430422627649019,-0.7771065590646321,-0.49015189836666,0.15782110535401472,-1.2476315992309228,5.791268068774433e-07
LOV,preprocess_Reading71.dat,-1.265114558769402,-0.7680316594605988,-0.4845191278920408,0.08529668325305728,-1.4509265084027398,8.003174288650723e-07
LOV,preprocess_Reading72.dat,-2.006024112057879,-0.25669866640630373,-0.7445093848861928,0.029028624414317836,-1.4680842168276527,2.0526856470971483e-06
LOV,preprocess_Reading73.dat,-1.750584135769774,-0.5329906253955005,0.2623147183182385,0.5963235589893903,-1.353489598383448,8.843330139118213e-07
LOV,preprocess_Reading74.dat,-1.6070588115098337,-0.09193030322237379,-0.787977392077963,-0.002697817654479626,-1.040782101031249,1.1567956883177412e-06
LOV,preprocess_Reading75.dat,-0.6673567207711858,0.7528326806214816,1.1440530369786592,0.16755883273001726,0.5774290314518983,1.3351014976645574e-06
LOV,preprocess_Reading76.dat,-0.1840084344987816,0.20762517167436878,0.381795750564922,-0.3458754998277626,-0.3550401320270921,1.9465945619411609e-07
LOV,preprocess_Reading77.dat,-0.34080657376801243,0.6214040884290343,-0.28206373840181626,-0.36648067983441407,0.20174440195905793,-4.264756330598723e-07
LOV,preprocess_Reading78.dat,0.4459243676725843,0.44197844767675626,0.6759945982090612,0.3310254838539963,0.16397712547250556,1.1759777375923988e-06
LOV,preprocess_Reading79.dat,0.820637933054589,0.7328232455831281,-0.13041105713646373,0.2839989121399538,0.22052395160217045,2.4698923447335705e-07
LOV,preprocess_Reading80.dat,1.254059171564545,0.9893357680761338,0.22254395291974996,0.3162461933206837,0.7530152800925869,6.922411680942709e-07
LOV,preprocess_Reading81.dat,1.7065925541736697,0.3802203596096866,0.6110452072223554,0.45835826291070264,0.34371082421325866,6.178067017985246e-07
LOV,preprocess_Reading82.dat,2.181882792504944,0.04561074627733168,0.28073465794548264,0.28313508143203064,0.382249494887244,2.558090633243301e-07
LOV,preprocess_Reading83.dat,2.2862197376912015,0.7535939128776534,0.3049218613474998,0.46206789290560096,0.9238403274337927,1.8457532901650104e-06
LOV,preprocess_Reading84.dat,1.875980644392924,-0.4412640469284328,0.7864709555197237,0.3353031425724552,0.14912966604007966,3.4100929829973786e-07
LOV,preprocess_Reading85.dat,1.5822744140690306,0.0523411735149502,-0.47873782314535873,0.3370019069770917,0.1191321238383493,-1.1054091456057096e-07
LOV,preprocess_Reading86.dat,1.7893814269655635,0.2442522343503572,0.07043237297297125,0.5161315182402053,0.20654839554998,3.188617923608173e-07
LOV,preprocess_Reading87.dat,2.338409182247503,0.22267359603349013,-0.0157612261505266,0.25336870715896165,0.7611612562655028,-3.422160775015182e-08
LOV,preprocess_Reading88.dat,2.218918395767852,0.014964261382554267,0.7824293801298429,0.3478905436157713,0.48926469110425,2.9197675725653636e-07
LOV,preprocess_Reading89.dat,2.309686374584743,0.12308643549819301,-0.6090512394641309,0.20275687964573885,0.2059762196202707,6.098655087909645e-07
LOV,preprocess_Reading90.dat,2.394262282857441,-0.17129048262446284,0.21781167444350125,0.2741560495120628,0.1533581654078777,5.583028770309234e-07
LOV,preprocess_Reading91.dat,2.4347108209957873,-0.03328160696303056,-0.8254352385661872,0.011428679097244612,0.05124172014530577,-4.895400005934191e-07
LOV,preprocess_Reading92.dat,2.033561619571226,0.40223289565811726,-1.3751967081893655,0.026817043131729158,0.08985868769811627,-3.5591553070943666e-08
LOV,preprocess_Reading93.dat,1.987270445913027,0.29706619961287123,-1.032059898248022,0.1406037226222006,0.10948597233628755,-6.181134819468854e-07
LOV,preprocess_Reading94.dat,1.7122354776946704,0.2338106691023121,-0.7298353096374153,0.293403923191155,-0.13241316834558933,-9.346032914546435e-07
LOV,preprocess_Reading95.dat,1.1768779015690085,0.4032699454437881,-0.4845461694277896,0.3097078686811187,-0.2512525682139522,-5.992318373357849e-07
LOV,preprocess_Reading96.dat,0.8248931285254445,0.6025044384185623,0.30401743969133055,0.4824981293811117,-0.11088397370490927,-7.282648387638992e-08
LOV,preprocess_Reading97.dat,0.021727941027543305,0.7389270190464348,-0.14960224030494784,0.5793041905907583,-0.39541140280831294,1.1853437960538007e-07
LOV,preprocess_Reading98.dat,0.7201361509469663,0.03359917777512953,-0.5379849579592724,0.305223774590523,-0.6067955635639779,-1.9808270178199438e-07
LOV,preprocess_Reading99.dat,0.29594608840250236,0.5277327033729452,-0.4286002482539712,0.3724811671621761,-0.4027217600369014,-3.893694804639839e-07
LOV,preprocess_Reading100.dat,0.7114747934575572,0.2111296046642514,0.15871356046135146,0.4440051391853462,-0.35122036902943,-9.160711909333059e-08
LOV,preprocess_Reading101.dat,-0.08051407417322043,0.7233518978332965,-0.7864790623361299,0.5578606093922316,-0.4913263510566002,3.6671663136711964e-07
LOV,preprocess_Reading102.dat,0.08762254131811784,0.21948775798921977,-0.8919946245148556,0.5605719612247336,-0.9198197523303989,-8.168755653976128e-07
LOV,preprocess_Reading103.dat,-0.33797288473550596,0.4283252335256544,-0.3956266946790501,0.6336605998478931,-0.7111960056890926,-2.614644257979332e-07
LOV,preprocess_Reading104.dat,-0.30551627910770573,0.24412302736010236,0.48285269743770043,0.983475950009962,-0.7376494294169348,-3.1613541037190834e-07
LOV,preprocess_Reading105.dat,-0.3453687891249824,0.38508221114156144,-0.34619226799725694,0.9200622707785343,-0.7060291106963356,-5.41419209633376e-07
LOV,preprocess_Reading106.dat,-0.3865676781475876,0.2052940606058678,0.25491067807414286,1.088971299382262,-0.8400372739667942,-7.222304881809285e-08
LOV,preprocess_Reading107.dat,-0.6139486716696864,1.1574159178805012,-0.7546618958650539,0.8014539539003848,-0.2881899012260846,2.09721789466235e-06
LOV,preprocess_Reading108.dat,-0.6721994139026994,0.08337090286756618,0.6048443243029881,0.7819454557990353,-0.7130713449619879,5.215357837606285e-07
LOV,preprocess_Reading109.dat,-0.15117442397953812,-0.185487565781811,0.36197705516419754,0.9117790471729084,-0.9493380952783068,3.4448109508981696e-07
LOV,preprocess_Reading110.dat,-0.3194314506682067,-0.4763191085969046,0.7763866841632352,0.5849346552990732,-1.0639595613550628,9.73289572627617e-07
LOV,preprocess_Reading111.dat,-1.540911537516203,0.6999819459141337,-0.25843682020916786,1.1638608903293395,-0.9647695488028698,1.7798518366815613e-06
LOV,preprocess_Reading112.dat,-1.0822008124451186,-0.48295145170996207,0.5475628985668803,0.9608885908653593,-1.2342022447923722,4.3422539124226985e-07
LOV,preprocess_Reading113.dat,-0.4987037080513696,0.22179057399005966,-2.142556520357017,1.4086658320636118,-1.1748807160262513,5.049170250529272e-07
LOV,preprocess_Reading114.dat,-1.9500458100399327,0.9706069896703217,-1.4485069687987902,1.677852876067566,-1.04723424359718,1.0833974457417e-06
LOV,preprocess_Reading115.dat,-1.631484570037254,0.8524003913189753,-0.7272294851032345,1.992085889568505,-0.8683442571620593,1.3750565680893876e-06
LOV,preprocess_Reading116.dat,-1.6307849336033269,0.7513250707650648,-0.4752481221682306,0.9625175331420585,-0.7564689220319388,1.7256339662978932e-06
LOV,preprocess_Reading117.dat,-1.128339230651365,0.6727988094898276,-1.4501665700739954,0.7197679348734923,-0.4482596511589476,8.556401603542402e-07
LOV,preprocess_Reading118.dat,-0.8868189517481284,0.5124218145474015,-1.359796455339313,1.2502787655690915,-0.6573950329978222,2.919357349528148e-06
LOV,preprocess_Reading119.dat,-1.3020991518355514,0.4315884477485174,-2.2192009919035867,1.0063128784354396,-0.9936076638799363,1.0649640058385384e-06
LOV,preprocess_Reading120.dat,-3.4045628149853964,0.6018861430148253,-0.5376554582419412,1.366699261924304,-1.3457757379450745,3.490973024459626e-06
LOV,preprocess_Reading121.dat,-2.0845402552290535,-0.5729388353590319,0.6485393004952076,0.8472011685578519,-1.5556059852242299,2.044903747551054e-06
LOV,preprocess_Reading122.dat,-1.9567258612438851,0.17696313809739206,-1.2703254080168542,1.3127290835521581,-1.4348721278512522,3.036077785810918e-06
LOV,preprocess_Reading123.dat,-1.6309783289872215,0.8139085097696194,-2.5507802880853014,0.5741109800754335,-0.725658131651423,8.847263536874039e-07
LOV,preprocess_Reading124.dat,-1.9748576709369052,0.8969340003409136,-1.1602508304327512,0.8200404652827439,-0.8820701965914264,7.101449192019042e-07
LOV,preprocess_Reading125.dat,-1.999048927555901,0.6701952480384564,-0.8440353647954861,1.2052568467650657,-1.0106945374498142,1.0112601890055735e-06
LOV,preprocess_Reading126.dat,-3.4094889831222637,1.5648524795650558,-1.2359413724171062,0.8603631043689435,-0.9858860292050783,3.9286103637004764e-08
LOV,preprocess_Reading127.dat,-2.9441480615928586,0.0761348574883206,-0.33353509336289106,1.5374128477876086,-1.1935682800188305,-5.828801683433498e-07
LOV,preprocess_Reading128.dat,-2.1001781586171773,0.6113079117465781,-0.28013025610649284,0.9548024674821274,-0.7480739957951189,1.5273980535052278e-06
LOV,preprocess_Reading129.dat,-2.556322313252553,0.5701809348922087,-0.6325928131337792,0.4648324194318276,-1.0837784467746305,8.408695327308779e-07
LOV,preprocess_Reading130.dat,-2.068688954064849,0.3952049643778313,-1.271562700777668,0.36148729767335813,-1.2445217984849224,7.092933702731304e-07
LOV,preprocess_Reading131.dat,-1.5011343912717998,-0.4001647198974613,-0.7568733588720902,0.5311023946682809,-0.9701641401613433,7.019202658012678e-07
LOV,preprocess_Reading132.dat,-1.735349618040618,-0.6694352962107936,-0.45262816285421775,0.0420373289290702,-0.7795385858667149,1.5473820406135463e-06
LOV,preprocess_Reading133.dat,-2.9741309458537772,0.003685536101586014,-0.5327867850562441,0.8866024782038637,-1.2805211306263637,7.145868793913224e-07
LOV,preprocess_Reading134.dat,-1.873114118396041,-0.6825549618350816,-0.6841389896587353,-0.1681911207052101,-1.2774708895266673,6.542270815881941e-07
LOV,preprocess_Reading135.dat,-1.195927835418605,-0.7382360961777245,-0.8137395033687769,0.1152954273877014,-0.826139879555782,7.044610385482577e-07
LOV,preprocess_Reading136.dat,-2.175521031055354,-1.2791582270243995,0.8999359526300715,0.22357169082644804,-1.222129798956675,1.963557396617438e-06
LOV,preprocess_Reading137.dat,-2.0086692987152546,0.04368915277880085,-0.04613309986604831,0.00758304891001059,-0.6891183139503994,2.4118224631046516e-06
LOV,preprocess_Reading138.dat,-1.802452462750249,-1.020142424705075,-0.2513345653781736,0.2191600974639315,-1.2981354038392676,4.171315153020763e-06
LOV,preprocess_Reading139.dat,-1.2381509355472569,-0.6592203344989302,-1.0283603294243362,-0.1495601989202548,-1.2365443415006814,2.0104873551507363e-06
LOV,preprocess_Reading140.dat,-2.0926883925698734,-0.6754907790586804,0.7823182573661733,0.22706598365630162,-1.4163881129127454,3.506271430546069e-06
LOV,preprocess_Reading141.dat,-1.5149422842224092,-0.2796466168844538,-1.2691485160377338,0.04910745984814443,-1.0664274510474048,1.1236952999153067e-06
LOV,preprocess_Reading142.dat,-2.612727722214968,0.0579123972305091,0.11427292942714389,-0.6642803411336737,-0.7744234872371364,1.718867313919899e-06
LOV,preprocess_Reading143.dat,-2.192636250310702,-0.04872748320911712,0.9225900614691784,0.19446804400574302,-1.1707434744897,7.132975007589604e-07
LOV,preprocess_Reading144.dat,-1.0722664203102867,-0.3705285679152694,-1.015157209108364,0.04045006384852738,-1.0701758119981406,5.171509648891182e-07
LOV,preprocess_Reading145.dat,-2.052412773369957,-0.04869568603093671,-1.2280856081962672,-0.1303054305795794,-0.9118019949918376,5.493788913122188e-07
LOV,preprocess_Reading146.dat,-2.088212752002342,-0.6206848472615927,0.16833437089036327,0.5495828862746914,-1.3669147486220827,1.978418828673746e-08
LOV,preprocess_Reading147.dat,-2.251920251581737,-1.041211628293125,0.027455686327296707,-0.39530161741759373,-1.509729182292274,9.720968617920022e-07
LOV,preprocess_Reading148.dat,-1.0783477455815638,-0.21140632137670476,-0.2409077633180725,0.6569996205217545,-1.0592094138726074,6.016572137962739e-07
LOV,preprocess_Reading149.dat,-1.9529736017817654,-0.005726152522338704,-0.24705670830675425,-0.19992345829079447,-0.7167697638574062,1.977796054849363e-06
LOV,preprocess_Reading150.dat,-2.7164315692977823,-0.11768320605070985,-1.3073801870295987,-0.12973702174947044,-1.336119615998062,-1.3950533707513368e-07
LOV,preprocess_Reading151.dat,-2.380755677115307,0.22271334951060381,2.9620842942794443,-0.21687956041276593,0.03336016114511614,6.932935687002416e-06
LOV,preprocess_Reading152.dat,-0.6026990067605001,0.4144541425013321,0.9611076115097594,-0.09283443740741604,0.19215114245993647,1.3679426786153335e-06
LOV,preprocess_Reading153.dat,-0.671767859637273,1.173690402723131,-0.06755877564635722,-0.2345657175893675,0.8627773448113158,2.269084532411113e-06
LOV,preprocess_Reading154.dat,-0.20131716600664598,1.0670466104379088,-1.4092402137395736,-0.37134107429856766,0.7933141176409607,3.7347957321601104e-06
LOV,preprocess_Reading155.dat,0.00010790783952092703,1.3241368044360728,-2.933432597014718,-0.5291943648962278,0.5453112689619273,1.3889192226639159e-06
LOV,preprocess_Reading156.dat,0.4081799639483328,1.5368256624415901,-2.349885649407794,-0.4752886742612111,0.911148352127667,1.9199078329171025e-06
LOV,preprocess_Reading157.dat,0.3988156433231606,1.1182187146566107,-1.5736024731572895,-0.5493770214170175,0.607464787919512,1.4683942384708348e-06
LOV,preprocess_Reading158.dat,0.5666004525418009,1.0484838807878352,-2.0391989719306984,-0.7135135486345652,0.4590280634222997,1.542710828670686e-06
LOV,preprocess_Reading159.dat,0.057769828036644426,0.9201501253543101,-1.6875760332165513,-0.7724012016283256,0.3654332096231036,4.787832817977676e-07
LOV,preprocess_Reading160.dat,0.46452873877499856,0.6129677780715268,-1.0705921546537753,-0.6519118571101189,0.13299755665905424,1.9524160708165114e-07
LOV,preprocess_Reading161.dat,1.6050732608165705,0.04091562796555266,-0.4422561945144722,-0.10738064031327337,0.19069391219963253,-1.1511912487145033e-06
LOV,preprocess_Reading162.dat,2.1908355080266633,0.27194390352772907,-1.3759335464844251,-0.04516129325525373,0.2954905515566274,-1.2635533885003997e-06
LOV,preprocess_Reading163.dat,1.6125278365956814,0.6336820622254064,-0.3972594979057572,-0.006365851324258097,0.72366830477256,-2.4221052474903525e-07
LOV,preprocess_Reading164.dat,1.6300448768017517,0.48604037154657326,-0.17591587993022087,0.09453102470828434,0.511124077244068,-7.142499019946604e-07
LOV,preprocess_Reading165.dat,1.7118152655271521,-0.35957627771217804,0.9694566927678937,0.1371265487529395,0.11364035506830747,-1.4539114634056192e-06
LOV,preprocess_Reading166.dat,1.8634529023369597,-0.3500836916188306,-0.2138158580694071,0.25648722058049905,-0.09072908389852555,-1.29731163143974e-06
LOV,preprocess_Reading167.dat,1.6688382141773586,0.20810125347832806,0.0813174467264495,0.41209017365388934,0.35086355758270504,-1.242301596123683e-06
LOV,preprocess_Reading168.dat,1.1428504538553648,-0.17439118418098065,-1.5381407250572259,0.24808477645067156,-0.05782483471838322,3.459068937421556e-06
LOV,preprocess_Reading169.dat,1.3039858411561687,-0.07172271950712608,-1.5333697346522495,0.21615178416317668,-0.05895664990262103,6.196659797203e-06
LOV,preprocess_Reading170.dat,0.9826151405307729,0.27833144328175635,-1.3482737488302337,0.2701589241577391,0.34760341172577475,1.296347130266243e-05
LOV,preprocess_Reading171.dat,0.8979177551685865,-0.3280734902025741,-1.1616520990089563,0.06418176772105781,-0.3896026767546215,8.577425597438601e-06
LOV,preprocess_Reading172.dat,1.5808968168453388,-0.09336073939115494,-2.5947564161985053,-0.08046308049220088,-0.37986538746714665,-1.1780990562081083e-06
LOV,preprocess_Reading173.dat,2.256293301367434,-0.21275917609471545,-2.1589979295313593,-0.18947160353771686,-0.27865066702518576,-1.0425349827280416e-06
LOV,preprocess_Reading174.dat,1.9590095343127105,-0.3495076329361696,-1.069682487047491,0.05670481059126183,-0.16964938440726648,-1.6960967566102333e-06
LOV,preprocess_Reading175.dat,1.9397342139737013,0.3310390719427369,-1.560643405148747,0.21944062599937456,0.16895101531768775,-1.4340798412695494e-06
LOV,preprocess_Reading176.dat,1.9713036762559055,0.14685747988365114,-1.2266301510611606,0.43215430847839076,0.00034819769481152143,-1.7454922307789652e-06
LOV,preprocess_Reading177.dat,1.905128611590909,0.5723034085558901,-1.879757462266189,0.32664706416726785,0.21063406611621396,-2.044066758998679e-06
LOV,preprocess_Reading178.dat,1.5983784522230258,0.7411402346158793,-2.117692646267066,0.5602113837015048,0.07634123820433594,-1.8293660110960625e-06
LOV,preprocess_Reading179.dat,1.6163961766021577,0.838036013104037,-2.158049188253738,0.4232103979025552,0.33935539523544145,-1.9685312908589643e-06
LOV,preprocess_Reading180.dat,0.9525561552170443,1.3988760327206087,-2.1501512725651972,0.8575830423430834,0.3745203390574458,-1.2760675692076623e-06
LOV,preprocess_Reading181.dat,0.2654083626969091,0.7248218611361857,-0.2318205758550468,1.112550350278033,-0.1517499106054666,-1.5251305564107725e-06
LOV,preprocess_Reading182.dat,0.1760903125884875,0.8971389661901061,-1.619409071420024,1.103645733554448,-0.06793076035530139,-1.6468272562083723e-06
LOV,preprocess_Reading183.dat,-0.10048484973293234,1.4171733982030088,-1.6095307203079998,0.7724883621777928,0.14004628775910005,-1.5312156228270825e-06
LOV,preprocess_Reading184.dat,0.45014009428791185,0.914098843386381,-1.6842639651968163,0.8029679726708128,0.0700557330627569,-1.3818383456055577e-06
LOV,preprocess_Reading185.dat,0.17780203640969347,0.7960059604108561,-1.7734745907634835,0.7360958931926542,-0.21192012997188683,-1.3806058144791643e-06
LOV,preprocess_Reading186.dat,0.1026316791976269,0.7320896841240385,-1.008288522237365,0.8070330305885686,-0.015562171277274653,-1.3587648044859788e-06
LOV,preprocess_Reading187.dat,-0.31158336690293875,0.7779989518509083,-1.4446675718083288,0.9165068005735785,-0.18708251381250243,-1.6821998603693965e-06
LOV,preprocess_Reading188.dat,0.0773273987158908,0.9677472967325262,-1.7863238251260176,1.055520211949208,-0.21995523057687158,-1.691585357685045e-06
LOV,preprocess_Reading189.dat,-0.3865802774681996,0.427035310649132,-0.4819548677514849,1.1189601589730012,-0.49100590060586696,-1.673341763172709e-06
LOV,preprocess_Reading190.dat,-0.5460328922370876,0.8138409787679195,-1.9676031314117266,1.252089405501318,-0.4685696579795595,-1.687974955150026e-06
LOV,preprocess_Reading191.dat,-0.8091472447810997,0.6516883164222882,-0.8186193784831791,1.1704205952284816,-0.5124413595982418,-7.978516537777376e-07
LOV,preprocess_Reading192.dat,-1.3610833091905183,0.937453565536028,-0.6025518698126524,1.6240656692223443,-0.4622220504363359,-1.078425945720706e-06
LOV,preprocess_Reading193.dat,-1.3012481207744073,0.49227532001082747,-1.191375015483697,1.259515624402099,-0.5853693703632751,-1.6828778083372305e-06
LOV,preprocess_Reading194.dat,-1.6133638723413422,0.4629144446576164,-0.507478625452034,1.2013474285381915,-0.5708781145649857,-1.6079591132032074e-06
LOV,preprocess_Reading195.dat,-0.9996462794531683,0.52082204301704,-1.5934943736552214,1.018181987011368,-0.5707196489397037,-1.4748235577320188e-06
LOV,preprocess_Reading196.dat,-1.1507538789787242,-0.18995281598635497,0.4168420222952743,1.1922917393800065,-0.7702879199611282,-1.6309606666121323e-06
LOV,preprocess_Reading197.dat,-1.5201540767178858,0.7166341733886318,-0.8756183170366482,1.302108093164449,-0.785224099241334,-1.418901974739619e-06
LOV,preprocess_Reading198.dat,-1.6285885470290342,1.1068092509360645,-1.5515202503512349,1.0620935539952927,-0.2695652055605031,-5.293406735034773e-07
LOV,preprocess_Reading199.dat,-1.9164287548617807,0.7325847518196076,-1.3063981030013485,1.407026116078913,-0.7984862081967624,-1.681069706596614e-06
LOV,preprocess_Reading200.dat,-1.2710179529852144,0.21386618009665664,-1.1110428414735354,0.8393226010231606,-0.8073511182244651,-1.7758033726588016e-06
LOV,preprocess_Reading201.dat,-1.8080159197156127,0.45833780688868375,-1.0938106121645284,1.03072983011629,-0.6632916350793047,-1.3985196883522154e-06
LOV,preprocess_Reading202.dat,-1.6606790744464823,0.318056230689486,-0.02452723188436931,1.7957144344522662,-0.8447572506737133,-1.8913687320670527e-06
LOV,preprocess_Reading203.dat,-1.4023794774589167,0.20995763191608752,-0.14705592932080092,1.178411377195612,-0.5635027109599919,-1.1519799469107824e-06
LOV,preprocess_Reading204.dat,-0.9329976992708036,0.3706196308891916,-1.4720976635455225,0.6986894831062227,-0.38107171387709476,-1.1891778980937444e-06
LOV,preprocess_Reading205.dat,-1.66215115390968,0.3752041729788421,-0.6435181092422743,0.6137897058412193,-0.4792973930633739,-1.5291327910205064e-06
LOV,preprocess_Reading206.dat,-2.365242292738867,0.4030077749617668,0.4898885974758742,1.4992955997185353,-0.5267022838853153,-7.908993264764249e-07
LOV,preprocess_Reading207.dat,-1.9169125387737596,-0.14941286441145463,-0.7078988164647139,1.5250106082482167,-1.3525621175148614,-1.4729540864721345e-06
LOV,preprocess_Reading208.dat,-2.1828961909975,0.1390249058130773,0.054507542665593316,0.9044378378658162,-0.8430552283014363,-1.2737322395358518e-06
LOV,preprocess_Reading209.dat,-1.407011218654465,-1.038670875620927,0.044911716610669186,0.6336922157832489,-1.1531448519600307,-1.787979744571012e-06
LOV,preprocess_Reading210.dat,-1.8278323682834559,-0.4570784468888567,0.626745423895551,0.9210439046387541,-0.45311887085750135,-1.3750662857735026e-06
LOV,preprocess_Reading211.dat,-2.4287498273090713,0.6735968721875728,-0.8230906951853234,1.0466168745109699,-0.8394627869808411,-1.1256269117653832e-06
LOV,preprocess_Reading212.dat,-2.7679752043956025,-0.05421212491323211,0.9219197599575004,1.6710027007387502,-0.9997522782318461,-1.9162557936916395e-06
LOV,preprocess_Reading213.dat,-2.313587117847699,-0.11133631294433241,-0.41789226194368545,1.2992311388810114,-0.9273408357633727,-1.4537119459173367e-06
LOV,preprocess_Reading214.dat,-1.7758647560222887,0.554823516506417,-0.9300640814550715,0.5850183515395981,-0.2982860878040456,-6.679898380426811e-07
LOV,preprocess_Reading215.dat,-2.264864466354759,-0.3296737390399814,-0.39965932108807556,0.5801475218805572,-0.7435319389726531,-1.7871651141834363e-06
LOV,preprocess_Reading216.dat,-1.541216423275087,0.2573671281573281,-0.41987142215048356,0.6030546574626577,-0.6980586753593142,-1.2937603576737888e-06
LOV,preprocess_Reading217.dat,-1.0222674611661746,-0.6769808500481416,-1.616145154432788,0.04371485727226856,-0.9393654580076851,-2.134551718538459e-06
LOV,preprocess_Reading218.dat,-0.8782801078246915,-0.6853811113935353,-1.3042982917421257,0.292037299450311,-0.7226262521450165,-1.6128936207338511e-06
LOV,preprocess_Reading219.dat,-2.1169247233194444,-0.020720145297981832,0.34908319214410727,0.25459769477229094,-0.6283767624736516,-1.30524356589795e-06
LOV,preprocess_Reading220.dat,-2.5851245414106487,0.9978987139693809,-0.8243253955319361,0.7812241647503069,-0.6257819590938244,-8.934672986747626e-07
LOV,preprocess_Reading221.dat,-1.7483566247291042,-0.21592125511504073,-1.234322615891873,0.13118173991612514,-0.9340690086613613,-1.884092366669584e-06
LOV,preprocess_Reading222.dat,-2.641271215007963,-0.02354911118314913,-0.19915864427145513,-0.06702294013162148,-0.8064581749501554,-4.2104599380086023e-07
LOV,preprocess_Reading223.dat,-1.6415825345360764,-0.775637441637486,-1.4571863338357305,-0.36026963668964296,-1.0073386522258991,-1.496337895622461e-06
LOV,preprocess_Reading224.dat,-2.211593505073515,0.4757461789655939,-0.045922434914935265,-0.19171820065603423,-0.05029969018949074,1.3747477258488932e-06
LOV,preprocess_Reading225.dat,-1.9578354200999342,-0.3238185911774016,-1.1876081965948528,-0.4858060005307107,-0.8346844043685852,-3.2529743665174505e-07
NRV,preprocess_Reading1.dat,-2.5902473433498443,1.8372907700023733,0.5438380893550114,-0.4243883390439611,-0.09713972412683207,1.577055959551999e-07
NRV,preprocess_Reading2.dat,-2.2765920766240697,2.3243246299718003,0.4562927744582971,-0.20554254906749436,0.46543295969637566,1.0274249418760206e-06
NRV,preprocess_Reading3.dat,-1.1108208211040722,1.7195235060693344,-0.908746610525761,-0.42936346568735356,0.35249782717232925,1.1491464745686841e-06
NRV,preprocess_Reading4.dat,-0.9306986085180706,1.8892094470206824,-1.2150348536304314,-0.14216135614125763,0.2573475663510195,6.139942006899096e-07
NRV,preprocess_Reading5.dat,-0.9114896805233558,1.2758731487946977,0.8176246377709323,0.16009459449926974,0.07907924808012269,-3.3804391783942113e-07
NRV,preprocess_Reading6.dat,-0.9559155123779665,1.4188701853211316,-0.3569641945676393,-0.21250190986716852,0.7769083078006632,-7.34524847696006e-08
